service_name,status,updated_time
DB,DOWN,2025-05-16 02:25:00
HTTP,UP,2025-04-18 22:08:00
AUTH,UP,2025-04-29 02:05:00
AUTH,DOWN,2025-04-21 19:37:00
FTP,DOWN,2025-04-15 09:34:00
FTP,DOWN,2025-04-27 20:37:00
MAIL,DOWN,2025-03-18 19:34:00
DB,UP,2025-05-04 11:37:00
HTTP,DOWN,2025-03-11 12:42:00
AUTH,UP,2025-05-08 20:07:00
MAIL,DOWN,2025-04-16 20:54:00
HTTP,DOWN,2025-03-29 10:30:00
HTTP,DOWN,2025-03-19 15:20:00
DB,DOWN,2025-03-27 15:43:00
DB,UP,2025-03-14 04:46:00
AUTH,UP,2025-04-02 23:19:00
DB,DOWN,2025-05-13 03:56:00
DB,DOWN,2025-04-03 19:02:00
FTP,UP,2025-04-03 08:30:00
FTP,UP,2025-04-02 06:16:00
MAIL,UP,2025-03-15 20:13:00
FTP,UP,2025-04-05 11:39:00
HTTP,DOWN,2025-05-15 13:43:00
HTTP,UP,2025-03-24 03:29:00
HTTP,DOWN,2025-05-12 15:09:00
FTP,DOWN,2025-05-03 00:34:00
HTTP,UP,2025-05-12 04:41:00
DB,DOWN,2025-03-09 17:39:00
DB,DOWN,2025-04-20 16:14:00
FTP,UP,2025-05-14 20:11:00
FTP,DOWN,2025-03-23 03:09:00
DB,DOWN,2025-04-21 22:31:00
DB,DOWN,2025-03-14 17:14:00
DB,UP,2025-03-15 13:57:00
DB,UP,2025-05-14 02:01:00
DB,UP,2025-04-23 20:52:00
MAIL,UP,2025-04-06 18:11:00
HTTP,DOWN,2025-04-23 16:31:00
MAIL,UP,2025-04-30 15:19:00
DB,DOWN,2025-03-19 18:43:00
FTP,DOWN,2025-04-23 20:10:00
HTTP,UP,2025-04-26 04:10:00
HTTP,UP,2025-03-30 16:05:00
FTP,DOWN,2025-03-22 04:47:00
MAIL,DOWN,2025-05-03 14:00:00
HTTP,UP,2025-03-13 04:35:00
MAIL,DOWN,2025-05-14 23:03:00
MAIL,DOWN,2025-03-24 08:00:00
FTP,DOWN,2025-04-08 07:50:00
HTTP,UP,2025-04-11 02:17:00
MAIL,UP,2025-03-29 21:43:00
FTP,DOWN,2025-04-01 11:35:00
MAIL,UP,2025-03-15 16:16:00
MAIL,DOWN,2025-03-16 11:48:00
FTP,DOWN,2025-05-13 21:35:00
AUTH,DOWN,2025-03-29 05:24:00
FTP,DOWN,2025-03-21 20:19:00
AUTH,DOWN,2025-04-02 06:58:00
DB,DOWN,2025-04-12 00:00:00
MAIL,DOWN,2025-04-14 04:01:00
HTTP,DOWN,2025-04-22 13:00:00
AUTH,DOWN,2025-04-24 12:54:00
AUTH,DOWN,2025-03-20 04:58:00
FTP,DOWN,2025-04-13 14:18:00
DB,DOWN,2025-03-24 21:55:00
AUTH,UP,2025-03-19 00:51:00
AUTH,UP,2025-05-07 08:29:00
FTP,UP,2025-05-11 21:16:00
FTP,UP,2025-05-08 12:30:00
MAIL,UP,2025-03-16 10:04:00
FTP,DOWN,2025-04-30 20:07:00
MAIL,UP,2025-03-21 21:49:00
DB,DOWN,2025-04-05 01:26:00
MAIL,DOWN,2025-05-13 08:15:00
MAIL,UP,2025-04-09 16:15:00
HTTP,DOWN,2025-04-01 01:09:00
DB,UP,2025-05-10 01:45:00
HTTP,DOWN,2025-03-20 22:05:00
HTTP,UP,2025-04-30 12:45:00
AUTH,DOWN,2025-03-13 08:21:00
FTP,DOWN,2025-03-31 06:07:00
FTP,UP,2025-04-02 10:02:00
DB,UP,2025-04-19 03:31:00
FTP,DOWN,2025-04-23 23:58:00
AUTH,DOWN,2025-05-06 15:00:00
AUTH,DOWN,2025-04-22 18:35:00
DB,UP,2025-03-14 06:05:00
MAIL,UP,2025-04-26 06:45:00
HTTP,UP,2025-03-23 00:22:00
FTP,UP,2025-05-11 13:56:00
HTTP,DOWN,2025-03-12 13:02:00
DB,DOWN,2025-04-28 17:45:00
DB,UP,2025-03-16 18:01:00
AUTH,DOWN,2025-03-14 01:50:00
AUTH,DOWN,2025-04-23 06:54:00
MAIL,DOWN,2025-05-04 13:14:00
FTP,DOWN,2025-04-25 22:43:00
AUTH,DOWN,2025-04-08 11:58:00
HTTP,DOWN,2025-04-30 07:14:00
FTP,DOWN,2025-04-12 15:53:00
MAIL,UP,2025-03-18 08:37:00
FTP,DOWN,2025-04-18 11:10:00
FTP,DOWN,2025-03-08 12:07:00
DB,DOWN,2025-05-01 10:57:00
AUTH,UP,2025-04-14 22:49:00
MAIL,DOWN,2025-03-10 04:42:00
MAIL,UP,2025-04-21 01:38:00
AUTH,DOWN,2025-04-22 10:23:00
FTP,UP,2025-04-19 07:13:00
DB,DOWN,2025-03-26 18:12:00
AUTH,DOWN,2025-03-24 04:10:00
DB,DOWN,2025-04-16 10:33:00
AUTH,UP,2025-04-22 16:11:00
HTTP,DOWN,2025-04-04 23:11:00
DB,UP,2025-05-15 17:41:00
AUTH,UP,2025-05-12 11:47:00
FTP,DOWN,2025-03-11 09:23:00
HTTP,UP,2025-04-29 13:20:00
AUTH,UP,2025-04-24 08:46:00
AUTH,UP,2025-03-18 18:38:00
HTTP,DOWN,2025-04-26 07:14:00
FTP,UP,2025-04-10 16:46:00
AUTH,UP,2025-03-24 00:05:00
AUTH,UP,2025-03-09 05:29:00
AUTH,UP,2025-05-09 08:55:00
FTP,UP,2025-05-03 07:31:00
DB,UP,2025-04-19 03:37:00
FTP,DOWN,2025-05-07 15:33:00
FTP,DOWN,2025-04-25 05:46:00
FTP,UP,2025-03-29 22:04:00
MAIL,UP,2025-04-07 10:16:00
DB,UP,2025-03-17 20:50:00
MAIL,DOWN,2025-04-16 03:21:00
AUTH,UP,2025-04-20 09:52:00
HTTP,UP,2025-04-03 04:05:00
HTTP,UP,2025-05-07 21:23:00
DB,DOWN,2025-04-22 18:27:00
HTTP,UP,2025-04-21 17:40:00
AUTH,DOWN,2025-04-22 15:13:00
AUTH,DOWN,2025-04-24 00:51:00
FTP,DOWN,2025-03-30 06:42:00
MAIL,DOWN,2025-04-20 00:37:00
FTP,DOWN,2025-03-28 01:21:00
DB,DOWN,2025-04-14 03:34:00
AUTH,UP,2025-03-11 20:46:00
MAIL,DOWN,2025-03-08 10:22:00
DB,UP,2025-04-04 15:53:00
FTP,DOWN,2025-03-11 02:32:00
HTTP,DOWN,2025-05-10 00:00:00
FTP,UP,2025-04-27 04:55:00
AUTH,DOWN,2025-04-29 06:47:00
HTTP,UP,2025-03-13 22:04:00
MAIL,UP,2025-03-31 22:56:00
FTP,DOWN,2025-04-11 09:51:00
MAIL,UP,2025-05-03 00:05:00
MAIL,UP,2025-05-02 22:12:00
DB,UP,2025-04-04 13:26:00
FTP,DOWN,2025-05-10 22:02:00
MAIL,UP,2025-05-06 03:35:00
MAIL,DOWN,2025-05-06 07:59:00
MAIL,UP,2025-03-14 17:43:00
MAIL,UP,2025-04-01 22:43:00
DB,DOWN,2025-03-25 08:04:00
MAIL,DOWN,2025-04-23 11:15:00
AUTH,UP,2025-04-02 23:36:00
FTP,DOWN,2025-04-18 00:34:00
HTTP,UP,2025-03-18 00:07:00
AUTH,DOWN,2025-05-16 14:45:00
MAIL,UP,2025-05-02 16:02:00
HTTP,DOWN,2025-04-30 15:22:00
FTP,DOWN,2025-03-12 18:16:00
HTTP,DOWN,2025-04-30 15:47:00
MAIL,DOWN,2025-04-18 07:05:00
HTTP,DOWN,2025-03-20 06:24:00
FTP,DOWN,2025-03-08 16:25:00
AUTH,UP,2025-03-15 00:58:00
DB,DOWN,2025-05-13 13:53:00
HTTP,DOWN,2025-05-14 03:15:00
DB,DOWN,2025-05-05 09:50:00
MAIL,DOWN,2025-04-04 02:13:00
DB,DOWN,2025-04-18 00:02:00
AUTH,DOWN,2025-03-08 11:31:00
FTP,DOWN,2025-04-11 03:48:00
HTTP,DOWN,2025-04-30 09:46:00
FTP,DOWN,2025-04-15 17:17:00
AUTH,DOWN,2025-03-28 07:08:00
HTTP,UP,2025-03-08 11:11:00
DB,DOWN,2025-05-12 11:13:00
DB,UP,2025-03-14 03:58:00
MAIL,DOWN,2025-03-13 00:09:00
DB,DOWN,2025-05-11 14:47:00
MAIL,DOWN,2025-03-22 12:33:00
DB,UP,2025-04-29 06:13:00
MAIL,UP,2025-05-12 20:06:00
MAIL,DOWN,2025-03-18 03:56:00
MAIL,DOWN,2025-03-11 16:12:00
MAIL,DOWN,2025-05-09 19:55:00
DB,DOWN,2025-05-06 13:31:00
MAIL,DOWN,2025-03-31 00:30:00
HTTP,UP,2025-03-19 06:05:00
DB,DOWN,2025-04-30 05:44:00
HTTP,DOWN,2025-04-07 14:33:00
HTTP,UP,2025-03-24 01:51:00
AUTH,UP,2025-05-05 19:18:00
AUTH,DOWN,2025-04-17 16:25:00
MAIL,DOWN,2025-05-12 11:13:00
MAIL,DOWN,2025-05-04 20:21:00
FTP,UP,2025-03-30 17:25:00
DB,DOWN,2025-04-02 10:51:00
AUTH,UP,2025-04-02 14:57:00
DB,UP,2025-04-25 05:46:00
MAIL,DOWN,2025-04-22 15:16:00
DB,UP,2025-05-10 17:40:00
HTTP,UP,2025-04-01 21:49:00
DB,UP,2025-04-03 02:29:00
FTP,UP,2025-04-09 08:33:00
MAIL,DOWN,2025-04-21 04:46:00
HTTP,UP,2025-03-26 10:56:00
DB,DOWN,2025-04-05 00:33:00
AUTH,DOWN,2025-05-09 07:02:00
AUTH,DOWN,2025-04-11 21:56:00
FTP,UP,2025-04-08 06:48:00
MAIL,UP,2025-03-19 22:50:00
DB,UP,2025-05-09 14:34:00
AUTH,DOWN,2025-03-26 04:27:00
MAIL,UP,2025-05-08 22:53:00
AUTH,UP,2025-04-11 03:47:00
AUTH,UP,2025-04-24 01:42:00
MAIL,DOWN,2025-03-13 21:45:00
DB,DOWN,2025-04-19 09:11:00
FTP,UP,2025-04-15 07:32:00
MAIL,UP,2025-04-23 01:50:00
AUTH,UP,2025-05-06 16:28:00
DB,DOWN,2025-04-15 23:38:00
AUTH,UP,2025-05-09 03:45:00
HTTP,DOWN,2025-04-14 18:49:00
MAIL,UP,2025-05-07 20:58:00
DB,DOWN,2025-03-26 11:45:00
FTP,DOWN,2025-05-11 04:11:00
AUTH,UP,2025-04-04 15:23:00
AUTH,DOWN,2025-04-10 23:02:00
FTP,UP,2025-05-04 06:37:00
HTTP,UP,2025-04-16 05:09:00
DB,DOWN,2025-03-28 18:50:00
MAIL,DOWN,2025-03-08 08:04:00
FTP,UP,2025-04-17 16:45:00
DB,DOWN,2025-03-10 14:04:00
AUTH,UP,2025-03-30 20:30:00
AUTH,DOWN,2025-04-09 22:49:00
FTP,DOWN,2025-05-16 06:01:00
AUTH,DOWN,2025-05-09 13:05:00
FTP,UP,2025-05-14 00:48:00
MAIL,UP,2025-03-12 12:47:00
MAIL,DOWN,2025-04-05 21:31:00
MAIL,DOWN,2025-04-19 05:57:00
HTTP,UP,2025-04-12 21:39:00
AUTH,DOWN,2025-04-16 22:06:00
DB,UP,2025-05-01 04:07:00
MAIL,UP,2025-05-06 18:56:00
AUTH,DOWN,2025-03-25 12:54:00
MAIL,UP,2025-04-10 06:25:00
FTP,UP,2025-04-19 06:42:00
FTP,UP,2025-05-05 05:45:00
MAIL,DOWN,2025-05-01 12:54:00
FTP,UP,2025-03-23 15:33:00
FTP,UP,2025-05-12 20:36:00
FTP,UP,2025-04-17 09:36:00
AUTH,UP,2025-05-14 14:47:00
MAIL,UP,2025-04-18 21:17:00
AUTH,UP,2025-05-10 10:24:00
MAIL,UP,2025-04-04 11:30:00
DB,UP,2025-03-27 18:44:00
MAIL,UP,2025-04-15 14:55:00
HTTP,UP,2025-04-30 23:38:00
MAIL,UP,2025-04-17 06:41:00
HTTP,UP,2025-04-28 11:15:00
DB,UP,2025-03-19 06:21:00
HTTP,UP,2025-04-03 14:28:00
HTTP,UP,2025-05-07 00:54:00
DB,DOWN,2025-05-06 05:00:00
AUTH,DOWN,2025-04-13 14:29:00
HTTP,DOWN,2025-03-16 12:43:00
HTTP,DOWN,2025-03-29 22:12:00
FTP,UP,2025-03-10 10:06:00
AUTH,DOWN,2025-04-19 04:32:00
HTTP,UP,2025-03-15 14:03:00
DB,DOWN,2025-05-07 07:34:00
FTP,UP,2025-04-15 15:50:00
HTTP,UP,2025-03-22 20:35:00
DB,DOWN,2025-03-16 10:31:00
MAIL,DOWN,2025-04-18 06:50:00
AUTH,UP,2025-03-23 00:26:00
MAIL,DOWN,2025-03-24 12:05:00
DB,DOWN,2025-03-20 15:03:00
MAIL,UP,2025-03-10 13:07:00
AUTH,DOWN,2025-03-15 19:58:00
HTTP,DOWN,2025-03-19 15:00:00
HTTP,UP,2025-05-05 14:49:00
FTP,DOWN,2025-03-10 20:37:00
FTP,DOWN,2025-05-01 12:06:00
AUTH,UP,2025-03-30 11:50:00
HTTP,DOWN,2025-05-05 17:12:00
DB,UP,2025-04-22 21:21:00
FTP,UP,2025-05-15 18:38:00
FTP,UP,2025-04-19 21:03:00
FTP,UP,2025-05-03 16:08:00
DB,DOWN,2025-05-05 19:04:00
DB,DOWN,2025-04-25 19:28:00
MAIL,UP,2025-03-31 12:39:00
FTP,UP,2025-05-13 13:54:00
AUTH,UP,2025-03-15 07:10:00
DB,UP,2025-03-16 18:56:00
AUTH,UP,2025-03-10 12:59:00
HTTP,DOWN,2025-05-16 04:06:00
FTP,UP,2025-04-16 17:39:00
FTP,UP,2025-04-10 07:37:00
FTP,UP,2025-03-08 21:33:00
HTTP,UP,2025-03-16 05:57:00
DB,DOWN,2025-03-16 14:50:00
FTP,UP,2025-03-31 03:27:00
AUTH,DOWN,2025-05-13 22:27:00
DB,DOWN,2025-05-08 13:33:00
HTTP,UP,2025-03-26 03:18:00
FTP,UP,2025-04-30 23:08:00
FTP,DOWN,2025-04-22 13:43:00
DB,UP,2025-03-24 13:25:00
HTTP,DOWN,2025-04-14 01:28:00
DB,UP,2025-05-08 17:53:00
DB,DOWN,2025-05-10 22:43:00
MAIL,UP,2025-04-26 03:06:00
DB,UP,2025-04-20 01:25:00
MAIL,UP,2025-05-14 10:04:00
AUTH,DOWN,2025-05-14 04:31:00
DB,UP,2025-05-13 22:26:00
AUTH,UP,2025-04-10 11:33:00
HTTP,UP,2025-03-13 13:34:00
FTP,UP,2025-03-15 09:53:00
HTTP,DOWN,2025-04-14 18:47:00
MAIL,DOWN,2025-03-19 22:56:00
HTTP,DOWN,2025-03-11 13:42:00
MAIL,DOWN,2025-04-28 20:59:00
MAIL,DOWN,2025-03-24 05:36:00
DB,UP,2025-04-09 16:43:00
MAIL,UP,2025-03-29 21:08:00
HTTP,DOWN,2025-04-11 11:17:00
MAIL,DOWN,2025-04-17 06:56:00
DB,UP,2025-04-07 17:02:00
DB,DOWN,2025-04-07 10:17:00
AUTH,UP,2025-04-11 13:18:00
AUTH,UP,2025-04-23 05:33:00
DB,DOWN,2025-04-15 01:55:00
DB,UP,2025-03-24 20:32:00
HTTP,DOWN,2025-03-12 08:02:00
DB,DOWN,2025-04-15 11:48:00
HTTP,DOWN,2025-03-27 22:53:00
HTTP,UP,2025-05-11 20:51:00
FTP,UP,2025-05-15 00:30:00
AUTH,UP,2025-03-09 08:31:00
FTP,UP,2025-03-28 02:07:00
MAIL,UP,2025-04-17 21:33:00
MAIL,DOWN,2025-04-15 02:19:00
HTTP,DOWN,2025-03-14 23:38:00
DB,UP,2025-04-06 10:33:00
AUTH,UP,2025-04-17 06:45:00
MAIL,DOWN,2025-03-10 14:34:00
AUTH,DOWN,2025-03-25 15:19:00
AUTH,DOWN,2025-04-28 23:50:00
HTTP,UP,2025-03-23 13:13:00
FTP,UP,2025-04-13 04:40:00
HTTP,DOWN,2025-04-27 23:46:00
DB,DOWN,2025-03-31 21:02:00
HTTP,DOWN,2025-04-10 11:01:00
DB,DOWN,2025-03-12 23:08:00
DB,UP,2025-03-20 17:21:00
HTTP,DOWN,2025-05-16 00:18:00
HTTP,UP,2025-03-19 21:44:00
AUTH,DOWN,2025-03-15 08:34:00
HTTP,UP,2025-05-09 13:00:00
MAIL,UP,2025-04-30 13:38:00
MAIL,DOWN,2025-03-22 09:15:00
HTTP,UP,2025-03-16 23:12:00
FTP,DOWN,2025-04-17 16:08:00
HTTP,DOWN,2025-04-23 05:14:00
DB,DOWN,2025-04-26 03:38:00
AUTH,DOWN,2025-03-21 23:06:00
MAIL,UP,2025-04-25 05:16:00
DB,UP,2025-05-09 04:02:00
AUTH,UP,2025-05-04 03:43:00
AUTH,UP,2025-05-13 19:13:00
DB,UP,2025-04-14 00:55:00
DB,DOWN,2025-04-14 20:28:00
FTP,DOWN,2025-03-12 06:23:00
FTP,UP,2025-05-09 09:25:00
MAIL,DOWN,2025-04-27 18:47:00
DB,UP,2025-04-14 09:20:00
DB,DOWN,2025-03-13 17:19:00
AUTH,DOWN,2025-04-09 13:15:00
HTTP,UP,2025-05-15 22:10:00
MAIL,DOWN,2025-04-29 12:44:00
DB,UP,2025-05-01 01:03:00
HTTP,UP,2025-03-23 01:28:00
FTP,UP,2025-03-09 16:13:00
MAIL,DOWN,2025-04-28 09:23:00
FTP,UP,2025-05-13 20:28:00
HTTP,UP,2025-04-20 08:44:00
FTP,DOWN,2025-05-05 15:22:00
HTTP,DOWN,2025-04-26 13:28:00
DB,UP,2025-05-16 05:41:00
FTP,UP,2025-04-25 16:55:00
MAIL,DOWN,2025-03-25 07:40:00
DB,UP,2025-04-20 10:43:00
HTTP,UP,2025-03-15 08:13:00
HTTP,UP,2025-04-27 04:28:00
MAIL,UP,2025-04-17 18:39:00
HTTP,UP,2025-03-13 18:20:00
DB,UP,2025-04-02 23:50:00
AUTH,UP,2025-04-08 10:43:00
FTP,DOWN,2025-04-10 16:44:00
MAIL,DOWN,2025-05-15 04:20:00
DB,UP,2025-04-22 04:30:00
MAIL,UP,2025-03-19 21:51:00
FTP,DOWN,2025-05-15 11:53:00
FTP,UP,2025-04-11 13:35:00
FTP,DOWN,2025-03-11 19:30:00
MAIL,UP,2025-03-20 05:07:00
AUTH,UP,2025-05-08 04:56:00
HTTP,DOWN,2025-03-17 20:24:00
FTP,DOWN,2025-05-01 06:58:00
DB,DOWN,2025-03-21 05:07:00
AUTH,UP,2025-04-07 02:57:00
HTTP,DOWN,2025-05-02 20:20:00
FTP,DOWN,2025-05-10 17:25:00
MAIL,DOWN,2025-04-25 07:14:00
AUTH,UP,2025-04-13 23:26:00
AUTH,UP,2025-04-14 05:44:00
DB,UP,2025-04-02 10:21:00
HTTP,DOWN,2025-04-17 11:59:00
MAIL,DOWN,2025-03-22 11:23:00
HTTP,DOWN,2025-04-07 02:16:00
MAIL,UP,2025-04-16 07:31:00
DB,UP,2025-03-10 15:20:00
MAIL,DOWN,2025-04-30 06:39:00
MAIL,DOWN,2025-05-12 20:03:00
HTTP,UP,2025-03-26 04:51:00
MAIL,DOWN,2025-03-11 20:53:00
MAIL,DOWN,2025-03-31 07:19:00
FTP,UP,2025-03-15 10:01:00
DB,DOWN,2025-03-22 12:44:00
HTTP,DOWN,2025-03-28 14:03:00
HTTP,DOWN,2025-05-11 13:36:00
DB,UP,2025-03-14 21:50:00
DB,UP,2025-04-19 18:04:00
DB,DOWN,2025-04-06 00:42:00
HTTP,DOWN,2025-04-20 11:25:00
FTP,UP,2025-05-04 21:58:00
MAIL,DOWN,2025-05-14 17:48:00
MAIL,UP,2025-04-09 20:00:00
DB,UP,2025-04-05 09:32:00
AUTH,UP,2025-04-21 10:37:00
AUTH,DOWN,2025-04-01 08:31:00
HTTP,UP,2025-04-19 10:15:00
AUTH,DOWN,2025-04-09 06:05:00
MAIL,UP,2025-04-23 17:47:00
AUTH,DOWN,2025-04-07 05:37:00
HTTP,UP,2025-04-03 11:52:00
DB,DOWN,2025-03-15 15:10:00
DB,DOWN,2025-04-03 01:49:00
MAIL,UP,2025-03-25 21:12:00
MAIL,DOWN,2025-04-24 16:41:00
MAIL,DOWN,2025-04-12 21:26:00
FTP,DOWN,2025-03-27 01:09:00
MAIL,DOWN,2025-04-08 15:45:00
HTTP,DOWN,2025-05-15 01:01:00
MAIL,DOWN,2025-03-21 01:10:00
DB,UP,2025-04-21 14:31:00
HTTP,DOWN,2025-04-10 22:00:00
AUTH,DOWN,2025-04-18 15:49:00
FTP,DOWN,2025-03-11 05:20:00
DB,UP,2025-04-01 02:45:00
HTTP,DOWN,2025-05-15 09:47:00
HTTP,DOWN,2025-03-28 10:55:00
MAIL,DOWN,2025-04-06 08:38:00
AUTH,DOWN,2025-03-17 02:58:00
DB,DOWN,2025-05-03 00:11:00
MAIL,UP,2025-03-29 05:09:00
MAIL,UP,2025-03-10 02:29:00
DB,UP,2025-04-08 21:23:00
MAIL,DOWN,2025-04-13 08:36:00
AUTH,DOWN,2025-04-10 06:37:00
DB,DOWN,2025-04-27 23:03:00
DB,UP,2025-04-22 15:51:00
AUTH,DOWN,2025-03-17 16:38:00
DB,DOWN,2025-04-20 09:11:00
MAIL,DOWN,2025-04-10 06:44:00
MAIL,UP,2025-04-26 09:46:00
AUTH,UP,2025-04-22 15:57:00
MAIL,UP,2025-04-02 14:47:00
MAIL,DOWN,2025-05-16 14:36:00
DB,DOWN,2025-04-29 02:36:00
DB,DOWN,2025-03-31 15:52:00
AUTH,DOWN,2025-03-23 01:18:00
MAIL,UP,2025-03-31 00:20:00
MAIL,DOWN,2025-04-08 09:39:00
AUTH,DOWN,2025-03-26 02:14:00
HTTP,UP,2025-05-03 22:01:00
MAIL,UP,2025-04-05 08:52:00
DB,UP,2025-03-20 23:11:00
HTTP,UP,2025-04-05 17:51:00
AUTH,DOWN,2025-03-24 17:30:00
FTP,UP,2025-05-10 20:42:00
AUTH,DOWN,2025-04-17 21:30:00
MAIL,DOWN,2025-04-21 01:13:00
MAIL,DOWN,2025-03-09 17:25:00
FTP,DOWN,2025-04-11 05:23:00
HTTP,UP,2025-04-12 09:40:00
DB,DOWN,2025-04-01 02:39:00
DB,DOWN,2025-04-12 13:41:00
DB,UP,2025-03-09 20:12:00
MAIL,DOWN,2025-04-22 01:42:00
HTTP,DOWN,2025-04-27 08:07:00
DB,DOWN,2025-04-25 23:28:00
MAIL,UP,2025-04-11 03:35:00
HTTP,DOWN,2025-04-10 17:10:00
HTTP,DOWN,2025-05-01 13:37:00
AUTH,UP,2025-03-18 04:41:00
AUTH,UP,2025-03-15 08:30:00
AUTH,UP,2025-04-19 02:51:00
AUTH,UP,2025-04-16 14:53:00
DB,DOWN,2025-04-29 12:53:00
MAIL,DOWN,2025-04-12 16:26:00
FTP,UP,2025-04-06 09:11:00
AUTH,DOWN,2025-03-13 07:53:00
FTP,DOWN,2025-03-27 11:29:00
DB,UP,2025-05-12 14:27:00
FTP,DOWN,2025-03-20 07:48:00
DB,UP,2025-03-25 20:49:00
MAIL,UP,2025-03-23 18:49:00
HTTP,DOWN,2025-03-19 10:35:00
FTP,DOWN,2025-05-01 17:32:00
HTTP,UP,2025-03-28 14:01:00
AUTH,UP,2025-05-15 02:30:00
MAIL,UP,2025-04-19 04:11:00
DB,UP,2025-05-06 03:31:00
FTP,UP,2025-04-22 16:04:00
DB,DOWN,2025-04-09 15:02:00
DB,UP,2025-05-03 07:22:00
HTTP,DOWN,2025-04-04 16:54:00
DB,UP,2025-03-26 00:18:00
HTTP,UP,2025-04-26 19:18:00
DB,DOWN,2025-04-06 19:23:00
FTP,DOWN,2025-03-28 23:53:00
MAIL,UP,2025-03-08 10:59:00
FTP,UP,2025-05-15 18:50:00
DB,DOWN,2025-04-18 19:12:00
FTP,UP,2025-05-11 13:37:00
AUTH,UP,2025-03-28 04:49:00
DB,UP,2025-03-23 17:17:00
FTP,DOWN,2025-03-10 19:31:00
MAIL,DOWN,2025-03-28 05:11:00
MAIL,DOWN,2025-04-10 21:16:00
AUTH,DOWN,2025-05-16 13:09:00
AUTH,UP,2025-03-11 16:52:00
MAIL,DOWN,2025-03-24 19:36:00
HTTP,DOWN,2025-04-25 17:55:00
AUTH,DOWN,2025-05-03 07:25:00
AUTH,DOWN,2025-03-18 01:01:00
DB,DOWN,2025-03-25 06:57:00
DB,UP,2025-04-22 21:01:00
FTP,DOWN,2025-04-26 20:07:00
DB,UP,2025-04-09 22:44:00
FTP,UP,2025-05-15 22:24:00
FTP,DOWN,2025-04-22 14:48:00
AUTH,DOWN,2025-04-24 02:59:00
DB,DOWN,2025-03-22 10:28:00
HTTP,UP,2025-03-11 07:52:00
AUTH,DOWN,2025-03-24 16:01:00
FTP,UP,2025-04-18 16:15:00
FTP,UP,2025-03-21 21:26:00
FTP,UP,2025-05-13 16:28:00
AUTH,UP,2025-04-10 09:51:00
MAIL,UP,2025-04-27 18:45:00
DB,DOWN,2025-03-30 00:30:00
HTTP,UP,2025-03-21 04:02:00
AUTH,UP,2025-04-04 18:35:00
DB,DOWN,2025-05-09 02:24:00
HTTP,DOWN,2025-03-19 15:42:00
DB,DOWN,2025-03-24 21:51:00
DB,UP,2025-03-25 03:06:00
DB,UP,2025-03-09 10:39:00
FTP,UP,2025-05-06 18:46:00
DB,DOWN,2025-03-20 19:39:00
DB,DOWN,2025-04-08 13:17:00
AUTH,DOWN,2025-05-07 12:27:00
DB,UP,2025-05-04 17:36:00
FTP,DOWN,2025-04-01 07:38:00
DB,DOWN,2025-04-22 19:52:00
MAIL,DOWN,2025-03-09 12:15:00
MAIL,DOWN,2025-04-09 02:02:00
AUTH,DOWN,2025-03-16 22:47:00
HTTP,DOWN,2025-05-02 03:06:00
DB,UP,2025-04-10 01:58:00
AUTH,UP,2025-04-27 00:31:00
DB,UP,2025-05-12 11:16:00
HTTP,UP,2025-05-12 01:17:00
AUTH,UP,2025-04-09 06:56:00
MAIL,DOWN,2025-04-05 01:44:00
AUTH,DOWN,2025-04-10 08:29:00
AUTH,DOWN,2025-04-09 00:01:00
AUTH,DOWN,2025-03-18 10:32:00
DB,DOWN,2025-05-02 14:52:00
FTP,DOWN,2025-04-24 22:19:00
DB,UP,2025-04-05 14:47:00
AUTH,UP,2025-03-10 01:56:00
MAIL,UP,2025-05-10 05:33:00
HTTP,DOWN,2025-05-04 16:29:00
DB,UP,2025-03-08 13:46:00
DB,DOWN,2025-05-02 09:09:00
AUTH,DOWN,2025-05-11 00:12:00
DB,UP,2025-04-25 21:21:00
FTP,DOWN,2025-03-16 16:20:00
HTTP,UP,2025-04-14 22:28:00
HTTP,DOWN,2025-04-08 06:52:00
AUTH,DOWN,2025-04-30 23:40:00
AUTH,DOWN,2025-04-24 22:45:00
MAIL,DOWN,2025-03-30 02:53:00
HTTP,DOWN,2025-05-06 01:25:00
HTTP,UP,2025-04-08 11:35:00
AUTH,DOWN,2025-05-03 03:15:00
DB,DOWN,2025-03-17 04:39:00
HTTP,DOWN,2025-03-27 19:23:00
AUTH,DOWN,2025-04-27 01:58:00
AUTH,UP,2025-05-07 09:48:00
AUTH,DOWN,2025-05-05 14:56:00
MAIL,UP,2025-05-04 14:42:00
AUTH,UP,2025-04-25 10:02:00
FTP,DOWN,2025-04-18 01:46:00
FTP,DOWN,2025-03-22 01:11:00
HTTP,DOWN,2025-03-24 08:43:00
HTTP,DOWN,2025-03-09 15:29:00
HTTP,DOWN,2025-05-10 08:47:00
MAIL,DOWN,2025-03-22 18:26:00
MAIL,DOWN,2025-05-15 05:28:00
DB,UP,2025-05-15 19:01:00
DB,DOWN,2025-05-16 17:32:00
MAIL,DOWN,2025-04-28 16:07:00
DB,UP,2025-04-14 13:54:00
HTTP,DOWN,2025-05-02 07:55:00
MAIL,UP,2025-05-04 12:54:00
DB,DOWN,2025-05-14 22:14:00
HTTP,DOWN,2025-04-28 01:10:00
AUTH,DOWN,2025-05-13 00:29:00
DB,DOWN,2025-03-18 17:02:00
